1976,kostbare
1977,kostbart
1978,koster
1979,kostet
1980,kraftig
1981,kraftige
1982,kraftigt
1983,krak
1984,kran
1985,krat
1986,kravet
1987,kreativ
1988,kreative
1989,kreativitet
1990,kreativiteten
1991,kreativt
1992,kredit
1993,kreditkort
1994,krik
1995,krim
1996,krimi
1997,kriminalitet
1998,kriminaliteten
1999,kriminelt
2000,kris
2001,kristendommen
2002,kristent
2003,kristi
2004,kritik
2005,kritiker
2006,kritikken
2007,kritisere
2008,kritisk
2009,kritiske
2010,kroatiske
2011,kronisk
2012,kroniske
2013,krukker
2014,ku
2015,kulinariske
2016,kuling
2017,kulturarv
2018,kulturelle
2019,kulturelt
2020,kulturen
2021,kulturer
2022,kulturhistorie
2023,kulturliv
2024,kulturminister
2025,kunsten
2026,kunsthal
2027,kunsthistorie
2028,kunstmuseet
2029,kunstmuseum
2030,kunstnerisk
2031,kurator
2032,kurdisk
2033,kurdiske
2034,kurset
2035,kurt
2036,kurz
2037,kvalifikation
2038,kvantitet
2039,kvartalet
2040,kvarteret
2041,kvartfinale
2042,kvartfinalen
2043,kvist
2044,kvitte
2045,kvote
2046,kvoten
2047,kvoter
2048,kw
2049,kyndig
2050,kyndige
2051,kystbyen
2052,kystnære
2053,kåre
2054,kårer
2055,la
2056,laboratorier
2057,laboratorium
2058,labour
2059,labrador
2060,ladies
2061,lal
2062,lan
2063,landområde
2064,landsdel
2065,landsdelen
2066,landskamp
2067,lange
2068,langer
2069,langstrakt
2070,langt
2071,langvarige
2072,lanka
2073,lappe
2074,lars
2075,larver
2076,lasse
2077,lassen
2078,latinske
2079,lau
2080,laura
2081,lava
2082,lavere
2083,laves
2084,lavest
2085,lavtliggende
2086,lea
2087,league
2088,leagues
2089,leasing
2090,ledelse
2091,ledende
2092,ledes
2093,ledet
2094,ledige
2095,ledigt
2096,lee
